#Time series of the CCD V magnitude differences of xxxxx relative to the
#mean magnitude of
#GSC2.2  N0330220980  (21:21:30.731 +32:13.05.78) and    
#GSC2.2  N03302207371 (21:20:59.483 +32:13.01.63)
#HJD-2400000   deltaV
54337.28689	-0.8422
54337.29266	-0.8339
54337.29844	-0.8062
54337.30421	-0.7635
54337.30999	-0.7449
54337.31576	-0.7078
54337.32155	-0.6809
54337.32732	-0.6499
54337.33309	-0.6205
54337.33887	-0.5899
54337.34463	-0.5552
54337.35041	-0.5262
54337.36834	-0.4562
54337.37411	-0.4270
54338.39238	-0.0150
54338.39815	-0.0147
54338.40970	0.0076
54338.41546	0.0275
54338.42123	0.0441
54338.46148	0.1378
54338.46726	0.1334
54338.47304	0.1467
54338.47880	0.1382
54338.48459	0.1211
54338.49037	0.0943
54338.49614	0.0262
54338.50191	-0.0489
54338.50769	-0.1859
54338.51346	-0.3452
54338.51923	-0.4779
54338.52500	-0.5802
54338.53077	-0.7013
54338.53655	-0.8057
54338.54232	-0.8379
54338.54809	-0.8412
54338.55387	-0.8246
54338.55964	-0.7969
54338.56541	-0.7654
54338.57118	-0.7437
54338.57695	-0.7033
54338.58273	-0.6741
54338.58851	-0.6426
54338.59467	-0.6112
54338.60043	-0.5765
54338.60621	-0.5475
54338.61198	-0.5288
54338.61776	-0.4934
54338.62354	-0.4590
54338.62931	-0.4474
54339.27352	0.0626
54339.27948	0.0748
54339.28558	0.1024
54339.29135	0.1197
54339.29712	0.1239
54339.30290	0.1471
54339.30866	0.1469
54339.31445	0.1545
54339.32023	0.1285
54339.32600	0.1149
54339.33177	0.0880
54339.33754	0.0343
54339.34330	-0.0659
54339.34907	-0.2062
54339.35483	-0.3725
54339.36061	-0.4768
54339.36647	-0.5853
54339.37224	-0.7224
54339.37802	-0.8115
54339.38413	-0.8402
54339.38990	-0.8361
54339.39567	-0.8040
54339.40144	-0.7821
54339.40721	-0.7618
54339.41298	-0.7182
54339.41874	-0.7016
54339.42451	-0.6617
54339.43028	-0.6334
54339.43625	-0.6086
54339.44233	-0.5687
54339.44810	-0.5364
54339.45387	-0.5219
54339.45993	-0.4935
54339.46569	-0.4647
54339.47147	-0.4342
54339.47723	-0.4304
54339.48301	-0.3921
54339.48878	-0.3744
54339.49456	-0.3550
54339.50033	-0.3371
54339.50611	-0.3097
54339.51187	-0.3015
54339.51712	-0.2738
54339.52289	-0.2602
54339.52866	-0.2514
54339.53445	-0.2336
54339.54022	-0.2267
54339.54600	-0.2061
